frame,time_s,angle_deg,tip_x,tip_y,base_x,base_y,base_dir_deg,tip_dir_deg,n_skeleton,mid_x,mid_y,needle_len
819,27.2727,77.461,429.15,179.58,847.00,301.00,-180.000,102.539,570,429.15,179.58,43.49
820,27.3060,78.283,429.23,180.45,847.00,301.00,-180.000,101.717,567,429.23,180.45,45.28
821,27.3393,77.815,429.37,181.42,847.00,301.00,-180.000,102.185,565,429.37,181.42,43.30
822,27.3726,77.312,429.57,180.60,847.00,301.00,-180.000,102.688,565,429.57,180.60,43.27
823,27.4059,78.688,429.63,178.87,847.00,301.00,-180.000,101.312,552,429.63,178.87,46.68
824,27.4392,78.688,429.61,178.88,847.00,301.00,-180.000,101.312,564,429.61,178.88,46.68
825,27.4725,78.582,429.59,178.88,847.00,301.00,-180.000,101.418,558,429.59,178.88,46.67
826,27.5058,60.445,424.74,177.38,847.00,301.00,-180.000,119.555,592,424.74,177.38,52.72
827,27.5391,60.397,424.76,177.36,847.00,301.00,-180.000,119.603,605,424.76,177.36,52.72
828,27.5724,60.397,424.76,177.36,847.00,301.00,-180.000,119.603,603,424.76,177.36,52.72
829,27.6057,60.550,424.74,177.39,847.00,301.00,-180.000,119.450,604,424.74,177.39,52.73
830,27.6390,77.088,429.36,178.53,847.00,301.00,-180.000,102.912,587,429.36,178.53,45.87
831,27.6723,59.067,424.57,176.66,847.00,301.00,-180.000,120.933,603,424.57,176.66,51.45
832,27.7056,77.486,430.16,179.96,847.00,301.00,-180.000,102.514,597,430.16,179.96,46.64
833,27.7389,77.451,429.88,178.92,847.00,301.00,-180.000,102.549,592,429.88,178.92,46.86
834,27.7722,74.651,431.07,184.84,847.00,301.00,-180.000,105.349,558,431.07,184.84,34.64
835,27.8055,77.125,430.58,181.10,847.00,301.00,-180.000,102.875,585,430.58,181.10,44.23
836,27.8388,77.081,430.66,181.08,847.00,301.00,-180.000,102.919,584,430.66,181.08,44.23
837,27.8721,75.885,430.33,180.67,847.00,301.00,-180.000,104.115,595,430.33,180.67,45.10
838,27.9054,75.788,430.39,180.66,847.00,301.00,-180.000,104.212,560,430.39,180.66,45.10
839,27.9387,75.715,430.43,180.65,847.00,301.00,-180.000,104.285,559,430.43,180.65,45.09
840,27.9720,75.715,430.43,180.65,847.00,301.00,-180.000,104.285,582,430.43,180.65,45.09
841,28.0053,70.907,430.45,182.67,847.00,301.00,-180.000,109.093,545,430.45,182.67,40.74
842,28.0386,70.907,430.45,182.67,847.00,301.00,-180.000,109.093,565,430.45,182.67,40.74
843,28.0719,70.907,430.45,182.67,847.00,301.00,-180.000,109.093,565,430.45,182.67,40.74
844,28.1052,73.152,430.31,181.21,847.00,301.00,-180.000,106.848,546,430.31,181.21,43.85
845,28.1385,70.061,430.30,181.89,847.00,301.00,-180.000,109.939,542,430.30,181.89,41.01
846,28.1718,70.795,430.29,182.23,847.00,301.00,-180.000,109.205,534,430.29,182.23,41.68
847,28.2051,69.721,430.32,181.88,847.00,301.00,-180.000,110.279,541,430.32,181.88,40.99
848,28.2384,69.382,430.47,181.82,847.00,301.00,-180.000,110.618,540,430.47,181.82,40.96
849,28.2717,68.981,430.37,181.36,847.00,301.00,-180.000,111.019,538,430.37,181.36,41.86
850,28.3050,69.154,430.27,181.40,847.00,301.00,-180.000,110.846,555,430.27,181.40,41.87
851,28.3383,68.711,430.37,181.36,847.00,301.00,-180.000,111.289,559,430.37,181.36,41.83
852,28.3716,69.841,430.78,181.21,847.00,301.00,-180.000,110.159,571,430.78,181.21,41.93
853,28.4049,69.485,430.86,181.18,847.00,301.00,-180.000,110.515,569,430.86,181.18,41.90
854,28.4382,67.706,430.68,180.93,847.00,301.00,-180.000,112.294,545,430.68,180.93,41.18
855,28.4715,69.082,430.98,180.51,847.00,300.50,-180.000,110.918,559,430.98,180.51,41.87
856,28.5048,68.563,430.98,180.81,847.00,300.50,-180.000,111.437,568,430.98,180.81,41.25
857,28.5381,66.911,431.11,182.03,847.00,301.00,-180.000,113.089,569,431.11,182.03,38.74
858,28.5714,68.094,431.13,182.35,847.00,301.00,-180.000,111.906,536,431.13,182.35,41.22
859,28.6047,68.226,431.08,180.77,847.00,300.50,-180.000,111.774,555,431.08,180.77,41.23
860,28.6380,68.303,431.70,181.82,847.00,300.50,-180.000,111.697,552,431.70,181.82,38.82
861,28.6713,68.071,431.50,181.40,847.00,300.50,-180.000,111.929,538,431.50,181.40,39.73
862,28.7046,69.457,431.69,181.87,847.00,301.00,-180.000,110.543,532,431.69,181.87,41.90
863,28.7379,70.194,431.90,181.82,847.00,300.50,-180.000,109.806,536,431.90,181.82,41.96
864,28.7712,69.258,431.90,181.47,847.00,301.00,-180.000,110.742,535,431.90,181.47,41.30
865,28.8045,68.029,431.69,181.52,847.00,301.00,-180.000,111.971,549,431.69,181.52,41.21
866,28.8378,67.260,431.84,181.44,847.00,300.50,-180.000,112.740,526,431.84,181.44,41.14
867,28.8711,68.231,432.14,181.55,847.00,300.50,-180.000,111.769,525,432.14,181.55,41.60
868,28.9044,67.134,432.10,181.03,847.00,300.50,-180.000,112.866,541,432.10,181.03,40.60
869,28.9377,68.899,432.14,180.25,847.00,300.50,-180.000,111.101,543,432.14,180.25,42.21
870,28.9710,68.515,432.36,180.96,847.00,301.00,-180.000,111.485,530,432.36,180.96,40.69
871,29.0043,66.681,432.10,181.03,847.00,301.00,-180.000,113.319,540,432.10,181.03,40.56
872,29.0376,66.010,431.92,181.09,847.00,301.00,-180.000,113.990,530,431.92,181.09,40.51
873,29.0709,68.481,432.13,180.75,847.00,301.00,-180.000,111.519,540,432.13,180.75,43.11
874,29.1042,68.481,432.13,180.75,847.00,301.00,-180.000,111.519,551,432.13,180.75,43.11
875,29.1375,69.129,432.24,180.72,847.00,301.00,-180.000,110.871,530,432.24,180.72,43.16
876,29.1708,69.018,432.30,180.69,847.00,301.00,-180.000,110.982,532,432.30,180.69,43.15
877,29.2041,68.624,432.40,180.65,847.00,301.00,-180.000,111.376,543,432.40,180.65,43.12
878,29.2374,69.570,432.51,180.62,847.00,301.00,-180.000,110.430,538,432.51,180.62,43.20
879,29.2707,69.651,432.47,180.64,847.00,301.00,-180.000,110.349,538,432.47,180.64,43.20
880,29.3040,67.390,432.35,181.44,847.00,301.00,-180.000,112.610,535,432.35,181.44,41.54
881,29.3373,66.869,432.46,181.37,847.00,301.00,-180.000,113.131,535,432.46,181.37,41.50
882,29.3706,66.136,432.42,181.09,847.00,301.00,-180.000,113.864,527,432.42,181.09,40.93
883,29.4039,66.892,432.54,181.06,847.00,301.00,-180.000,113.108,528,432.54,181.06,40.97
884,29.4372,68.786,433.04,180.60,847.00,300.50,-180.000,111.214,528,433.04,180.60,41.63
885,29.4705,67.863,432.80,180.88,847.00,301.00,-180.000,112.137,544,432.80,180.88,41.20
886,29.5038,67.863,432.80,180.88,847.00,301.00,-180.000,112.137,559,432.80,180.88,41.20
887,29.5371,66.547,432.64,180.72,847.00,300.50,-180.000,113.453,532,432.64,180.72,41.47
888,29.5704,68.368,433.31,181.48,847.00,300.50,-180.000,111.632,527,433.31,181.48,41.61
889,29.6037,67.838,433.40,181.43,847.00,300.50,-180.000,112.162,529,433.40,181.43,41.57
890,29.6370,13.653,438.32,200.25,847.00,301.00,-180.000,-166.347,496,438.32,200.25,11.63
891,29.6703,1.442,439.53,200.64,847.00,301.00,-180.000,178.558,501,439.53,200.64,13.00
892,29.7036,72.794,429.37,185.42,847.00,301.00,-180.000,107.206,527,429.37,185.42,33.82
893,29.7369,72.841,429.54,185.87,847.00,301.00,-180.000,107.159,533,429.54,185.87,34.78
894,29.7702,76.748,428.93,181.25,847.00,301.00,-180.000,103.252,554,428.93,181.25,44.20
895,29.8035,76.006,428.77,181.31,847.00,301.00,-180.000,103.994,552,428.77,181.31,44.15
896,29.8368,75.790,428.97,182.13,847.00,301.00,-180.000,104.210,552,428.97,182.13,45.82
897,29.8701,75.853,429.35,181.66,847.00,301.00,-180.000,104.147,557,429.35,181.66,45.10
898,29.9034,74.965,429.35,181.67,847.00,301.00,-180.000,105.035,543,429.35,181.67,45.02
899,29.9367,75.662,429.47,181.64,847.00,301.00,-180.000,104.338,539,429.47,181.64,45.08
900,29.9700,74.026,429.54,180.78,847.00,301.00,-180.000,105.974,535,429.54,180.78,45.19
901,30.0033,73.620,429.64,180.75,847.00,301.00,-180.000,106.380,536,429.64,180.75,45.15
902,30.0366,73.982,429.58,180.77,847.00,301.00,-180.000,106.018,537,429.58,180.77,45.18
903,30.0699,73.982,429.58,180.77,847.00,301.00,-180.000,106.018,536,429.58,180.77,45.18
904,30.1032,74.061,429.19,179.59,847.00,301.00,-180.000,105.939,539,429.19,179.59,47.66
905,30.1365,74.162,429.13,179.60,847.00,301.00,-180.000,105.838,538,429.13,179.60,47.67
906,30.1698,74.221,429.19,179.59,847.00,301.00,-180.000,105.779,538,429.19,179.59,47.68
907,30.2031,70.923,430.07,183.13,847.00,301.00,-180.000,109.077,533,430.07,183.13,40.13
908,30.2364,74.408,429.02,179.63,847.00,301.00,-180.000,105.592,548,429.02,179.63,47.69
909,30.2697,74.297,429.06,179.62,847.00,301.00,-180.000,105.703,548,429.06,179.62,47.68
910,30.3030,75.127,429.58,180.11,847.00,300.50,-180.000,104.873,545,429.58,180.11,46.51
911,30.3363,74.978,429.62,180.10,847.00,300.50,-180.000,105.022,545,429.62,180.10,46.50
912,30.3696,74.978,429.62,180.10,847.00,300.50,-180.000,105.022,545,429.62,180.10,46.50
913,30.4029,73.478,429.47,180.16,847.00,301.00,-180.000,106.522,545,429.47,180.16,46.38
914,30.4362,74.265,429.86,180.04,847.00,301.00,-180.000,105.735,554,429.86,180.04,46.45
915,30.4695,74.596,429.96,180.51,847.00,301.00,-180.000,105.404,593,429.96,180.51,47.44
916,30.5028,74.596,429.96,180.51,847.00,301.00,-180.000,105.404,584,429.96,180.51,47.44
917,30.5361,73.814,429.88,179.68,847.00,301.00,-180.000,106.186,578,429.88,179.68,45.73
918,30.5694,70.031,430.01,181.82,847.00,301.00,-180.000,109.969,572,430.01,181.82,41.35
919,30.6027,70.956,430.23,182.42,847.00,301.00,-180.000,109.044,550,430.23,182.42,42.02
920,30.6360,71.083,430.51,182.32,847.00,300.00,-180.000,108.917,564,430.51,182.32,42.03
921,30.6693,70.394,430.40,182.36,847.00,300.00,-180.000,109.606,547,430.40,182.36,41.98
922,30.7026,70.394,430.40,182.36,847.00,300.00,-180.000,109.606,558,430.40,182.36,41.98
923,30.7359,71.756,430.26,181.24,847.00,300.00,-180.000,108.244,561,430.26,181.24,44.29
924,30.7692,71.702,430.35,180.88,847.00,300.00,-180.000,108.298,548,430.35,180.88,43.65
925,30.8025,71.393,430.42,180.86,847.00,300.00,-180.000,108.607,546,430.42,180.86,43.62
926,30.8358,71.797,430.50,181.16,847.00,300.00,-180.000,108.203,546,430.50,181.16,44.30
927,30.8691,71.569,430.58,181.14,847.00,301.00,-180.000,108.431,543,430.58,181.14,44.27
928,30.9024,71.195,430.50,180.84,847.00,301.00,-180.000,108.805,555,430.50,180.84,43.61
929,30.9357,71.640,430.60,181.13,847.00,301.00,-180.000,108.360,550,430.60,181.13,44.28
930,30.9690,70.603,430.55,180.51,847.00,301.00,-180.000,109.397,561,430.55,180.51,42.94
931,31.0023,71.545,430.60,181.13,847.00,301.00,-180.000,108.455,571,430.60,181.13,44.27
932,31.0356,70.199,430.68,181.76,847.00,301.00,-180.000,109.801,569,430.68,181.76,42.90
933,31.0689,70.108,430.72,181.74,847.00,301.00,-180.000,109.892,569,430.72,181.74,42.90
934,31.1022,70.199,430.68,181.76,847.00,301.00,-180.000,109.801,556,430.68,181.76,42.90
935,31.1355,69.235,430.59,181.15,847.00,301.00,-180.000,110.765,566,430.59,181.15,41.66
936,31.1688,70.836,430.41,179.23,847.00,300.50,-180.000,109.164,566,430.41,179.23,43.57
937,31.2021,70.635,430.80,179.92,847.00,300.50,-180.000,109.365,565,430.80,179.92,45.11
938,31.2354,70.550,430.65,179.65,847.00,300.50,-180.000,109.450,574,430.65,179.65,44.49
939,31.2687,0.272,416.50,205.09,847.00,300.50,-180.000,-179.728,596,416.50,205.09,33.00
940,31.3020,70.663,430.94,179.87,847.00,300.50,-180.000,109.337,551,430.94,179.87,45.11
941,31.3353,69.008,430.98,181.20,847.00,300.50,-180.000,110.992,537,430.98,181.20,43.15
942,31.3686,68.692,430.90,180.73,847.00,300.50,-180.000,111.308,531,430.90,180.73,42.19
943,31.4019,68.890,431.04,181.18,847.00,300.50,-180.000,111.110,545,431.04,181.18,43.14
944,31.4352,68.712,431.37,181.05,847.00,300.50,-180.000,111.288,543,431.37,181.05,43.13
945,31.4685,69.362,431.44,181.34,847.00,300.50,-180.000,110.638,547,431.44,181.34,43.77
946,31.5018,69.164,431.44,181.33,847.00,300.50,-180.000,110.836,541,431.44,181.33,43.74
947,31.5351,69.836,431.49,181.82,847.00,300.50,-180.000,110.164,541,431.49,181.82,44.75
948,31.5684,69.831,431.51,181.81,847.00,300.50,-180.000,110.169,540,431.51,181.81,44.75
949,31.6017,68.483,431.52,180.49,847.00,300.00,-180.000,111.517,558,431.52,180.49,44.04
950,31.6350,70.793,431.71,179.78,847.00,300.50,-180.000,109.207,558,431.71,179.78,45.46
951,31.6683,70.793,431.71,179.78,847.00,300.50,-180.000,109.207,545,431.71,179.78,45.46
952,31.7016,71.397,431.84,180.22,847.00,300.00,-180.000,108.603,559,431.84,180.22,46.47
953,31.7349,69.459,431.96,180.51,847.00,301.00,-180.000,110.541,562,431.96,180.51,43.77
954,31.7682,68.753,432.10,180.77,847.00,300.50,-180.000,111.247,537,432.10,180.77,43.13
955,31.8015,68.753,432.10,180.77,847.00,301.00,-180.000,111.247,539,432.10,180.77,43.13
956,31.8348,68.974,432.21,181.23,847.00,301.00,-180.000,111.026,554,432.21,181.23,44.08
957,31.8681,69.024,432.29,181.20,847.00,301.00,-180.000,110.976,554,432.29,181.20,44.09
958,31.9014,68.663,432.18,180.93,847.00,301.00,-180.000,111.337,540,432.18,180.93,43.49
959,31.9347,70.352,432.17,180.12,847.00,301.00,-180.000,109.648,541,432.17,180.12,46.35
960,31.9680,69.987,432.47,180.83,847.00,301.00,-180.000,110.013,537,432.47,180.83,44.77
961,32.0013,69.966,432.45,180.84,847.00,301.00,-180.000,110.034,539,432.45,180.84,44.76
962,32.0346,69.110,432.48,180.51,847.00,301.00,-180.000,110.890,537,432.48,180.51,44.10
963,32.0679,69.307,432.51,181.00,847.00,301.00,-180.000,110.693,534,432.51,181.00,45.05
964,32.1012,69.072,432.55,180.98,847.00,301.00,-180.000,110.928,536,432.55,180.98,45.03
965,32.1345,69.405,432.69,181.12,847.00,301.00,-180.000,110.595,548,432.69,181.12,44.71
966,32.1678,69.462,432.67,181.12,847.00,301.00,-180.000,110.538,546,432.67,181.12,44.71
967,32.2011,69.072,432.55,180.98,847.00,301.00,-180.000,110.928,546,432.55,180.98,45.03
968,32.2344,67.471,432.86,181.56,847.00,301.00,-180.000,112.529,543,432.86,181.56,42.47
969,32.2677,67.969,432.91,181.83,847.00,301.00,-180.000,112.031,544,432.91,181.83,43.06
970,32.3010,68.563,432.64,180.94,847.00,301.00,-180.000,111.437,546,432.64,180.94,44.98
971,32.3343,67.454,432.81,180.58,847.00,301.00,-180.000,112.546,553,432.81,180.58,44.31
972,32.3676,68.952,432.88,179.85,847.00,301.00,-180.000,111.048,547,432.88,179.85,47.60
973,32.4009,68.696,432.68,179.93,847.00,301.00,-180.000,111.304,549,432.68,179.93,47.58
974,32.4342,69.615,433.07,179.79,847.00,301.00,-180.000,110.385,549,433.07,179.79,47.65
975,32.4675,69.732,433.05,179.80,847.00,301.00,-180.000,110.268,548,433.05,179.80,47.66
976,32.5008,70.276,433.17,179.76,847.00,301.00,-180.000,109.724,557,433.17,179.76,47.69
977,32.5341,69.219,433.27,180.71,847.00,301.00,-180.000,110.781,553,433.27,180.71,45.75
978,32.5674,69.478,433.14,179.76,847.00,301.00,-180.000,110.522,546,433.14,179.76,47.64
979,32.6007,68.511,432.92,179.53,847.00,301.00,-180.000,111.489,552,432.92,179.53,47.00
980,32.6340,68.715,433.01,179.80,847.00,301.00,-180.000,111.285,552,433.01,179.80,47.58
981,32.6673,68.707,433.64,180.94,847.00,301.00,-180.000,111.293,550,433.64,180.94,44.99
982,32.7006,68.260,433.47,181.01,847.00,301.00,-180.000,111.740,548,433.47,181.01,44.94
983,32.7339,67.909,433.55,180.98,847.00,301.00,-180.000,112.091,548,433.55,180.98,44.91
984,32.7672,69.320,433.94,179.83,847.00,301.00,-180.000,110.680,558,433.94,179.83,45.76
985,32.8005,69.794,433.80,180.20,847.00,301.00,-180.000,110.206,557,433.80,180.20,46.38
986,32.8338,70.642,434.45,181.02,847.00,301.00,-180.000,109.358,563,434.45,181.02,45.16
987,32.8671,70.587,434.47,181.01,847.00,301.00,-180.000,109.413,560,434.47,181.01,45.15
988,32.9004,69.545,433.89,181.23,847.00,301.00,-180.000,110.455,562,433.89,181.23,45.07
989,32.9337,69.949,434.76,180.72,847.00,301.00,-180.000,110.051,545,434.76,180.72,43.57
990,32.9670,69.022,434.36,180.86,847.00,301.00,-180.000,110.978,546,434.36,180.86,43.51
991,33.0003,69.022,434.36,180.86,847.00,301.00,-180.000,110.978,546,434.36,180.86,43.51
992,33.0336,69.136,434.26,180.90,847.00,301.00,-180.000,110.864,547,434.26,180.90,43.52
993,33.0669,69.557,434.10,179.78,847.00,301.00,-180.000,110.443,548,434.10,179.78,45.77
994,33.1002,69.770,433.79,180.58,847.00,301.00,-180.000,110.230,534,433.79,180.58,46.37
995,33.1335,69.552,434.35,180.87,847.00,300.50,-180.000,110.448,529,434.35,180.87,43.55
996,33.1668,8.975,841.58,310.12,664.39,270.48,-5.951,-14.926,1066,,,
997,33.2001,73.805,431.19,180.59,847.00,301.00,-180.000,106.195,540,431.19,180.59,43.80
998,33.2334,73.413,429.80,180.86,847.00,301.00,-180.000,106.587,541,429.80,180.86,45.41
999,33.2667,74.447,429.75,181.71,847.00,301.00,-180.000,105.553,539,429.75,181.71,47.16
1000,33.3000,73.947,429.45,181.16,847.00,301.00,-180.000,106.053,538,429.45,181.16,46.42
1001,33.3333,72.856,429.28,181.22,847.00,301.00,-180.000,107.144,531,429.28,181.22,46.31
1002,33.3666,72.521,429.34,181.21,847.00,301.00,-180.000,107.479,531,429.34,181.21,46.28
1003,33.3999,73.599,429.47,182.01,847.00,301.00,-180.000,106.401,531,429.47,182.01,48.02
1004,33.4332,72.516,429.52,181.15,847.00,301.00,-180.000,107.484,540,429.52,181.15,46.28
1005,33.4665,73.404,429.35,180.84,847.00,301.00,-180.000,106.596,541,429.35,180.84,47.04
1006,33.4998,73.280,429.37,180.84,847.00,301.00,-180.000,106.720,540,429.37,180.84,47.03
1007,33.5331,73.012,429.37,179.69,847.00,301.00,-180.000,106.988,563,429.37,179.69,47.87
1008,33.5664,72.378,429.30,180.88,847.00,301.00,-180.000,107.622,550,429.30,180.88,45.61
1009,33.5997,0.220,413.50,207.08,847.00,301.00,-180.000,-179.780,578,413.50,207.08,37.00
1010,33.6330,72.762,429.74,180.39,847.00,301.00,-180.000,107.238,540,429.74,180.39,46.30
1011,33.6663,71.724,429.74,180.75,847.00,301.00,-180.000,108.276,549,429.74,180.75,45.55
1012,33.6996,71.724,429.74,180.75,847.00,301.00,-180.000,108.276,529,429.74,180.75,45.55
1013,33.7329,72.087,429.87,181.20,847.00,301.00,-180.000,107.913,528,429.87,181.20,46.54
1014,33.7662,71.859,429.95,181.18,847.00,301.00,-180.000,108.141,542,429.95,181.18,46.52
1015,33.7995,71.859,429.95,181.18,847.00,301.00,-180.000,108.141,542,429.95,181.18,46.52
1016,33.8328,71.859,429.95,181.18,847.00,301.00,-180.000,108.141,542,429.95,181.18,46.52
1017,33.8661,71.177,430.29,181.57,847.00,301.00,-180.000,108.823,539,430.29,181.57,45.50
1018,33.8994,71.270,430.50,181.50,847.00,301.00,-180.000,108.730,526,430.50,181.50,45.51
1019,33.9327,71.164,430.54,181.49,847.00,301.00,-180.000,108.836,538,430.54,181.49,45.50
1020,33.9660,71.260,430.77,181.91,847.00,300.50,-180.000,108.740,532,430.77,181.91,44.56
1021,33.9993,71.260,430.77,181.91,847.00,300.50,-180.000,108.740,532,430.77,181.91,44.56
1022,34.0326,69.669,430.64,183.39,847.00,300.50,-180.000,110.331,524,430.64,183.39,42.86
1023,34.0659,70.996,430.81,181.89,847.00,300.50,-180.000,109.004,529,430.81,181.89,44.53
1024,34.0992,70.272,430.84,181.56,847.00,300.50,-180.000,109.728,529,430.84,181.56,43.85
1025,34.1325,70.190,430.53,181.99,847.00,301.00,-180.000,109.810,531,430.53,181.99,44.45
1026,34.1658,69.821,430.63,181.95,847.00,300.50,-180.000,110.179,524,430.63,181.95,44.40
1027,34.1991,70.070,430.63,181.95,847.00,300.50,-180.000,109.930,521,430.63,181.95,44.43
1028,34.2324,68.061,430.79,181.29,847.00,300.50,-180.000,111.939,534,430.79,181.29,43.07
1029,34.2657,68.732,430.58,181.17,847.00,300.50,-180.000,111.268,521,430.58,181.17,42.77
1030,34.2990,70.695,430.81,180.24,847.00,300.50,-180.000,109.305,526,430.81,180.24,46.39
1031,34.3323,70.809,430.79,180.25,847.00,300.50,-180.000,109.191,540,430.79,180.25,46.40
1032,34.3656,71.217,430.72,179.77,847.00,300.50,-180.000,108.783,527,430.72,179.77,47.39
1033,34.3989,71.071,430.66,179.79,847.00,300.50,-180.000,108.929,525,430.66,179.79,47.38
1034,34.4322,71.298,430.70,179.77,847.00,300.50,-180.000,108.702,525,430.70,179.77,47.40
1035,34.4655,71.298,430.70,179.77,847.00,300.50,-180.000,108.702,524,430.70,179.77,47.40
1036,34.4988,70.002,431.08,180.97,847.00,300.50,-180.000,109.998,535,431.08,180.97,44.77
1037,34.5321,69.846,431.12,180.96,847.00,300.50,-180.000,110.154,537,431.12,180.96,44.75
1038,34.5654,69.286,431.21,180.92,847.00,300.50,-180.000,110.714,538,431.21,180.92,44.69
1039,34.5987,69.591,431.34,181.37,847.00,300.50,-180.000,110.409,539,431.34,181.37,45.66
1040,34.6320,69.591,431.34,181.37,847.00,300.50,-180.000,110.409,547,431.34,181.37,45.66
1041,34.6653,69.591,431.34,181.37,847.00,300.00,-180.000,110.409,537,431.34,181.37,45.66
1042,34.6986,69.820,431.38,181.36,847.00,300.00,-180.000,110.180,536,431.38,181.36,45.69
1043,34.7319,69.820,431.38,181.36,847.00,300.00,-180.000,110.180,546,431.38,181.36,45.69
1044,34.7652,69.863,431.38,181.36,847.00,300.00,-180.000,110.137,537,431.38,181.36,45.69
1045,34.7985,67.913,431.87,181.85,847.00,300.00,-180.000,112.087,545,431.87,181.85,41.20
1046,34.8318,68.541,431.85,182.67,847.00,300.00,-180.000,111.459,545,431.85,182.67,42.75
1047,34.8651,68.533,431.83,182.68,847.00,300.00,-180.000,111.467,545,431.83,182.68,42.75
